"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000215, 1, 0.000215, cr='1.0', mr='1.0', ps=''50''
-1.000000, 300.000000, 0.048665, 1, 1.048665, cr='1.0', mr='1.0', ps=''50''
-4.000000, 845.000000, 0.749725, 2, 4.749725, cr='0.7299681943930333', mr='0.18467306214698187', ps=''25''
-11.000000, 666.000000, 1.996923, 3, 12.996923, cr='0.986600619929309', mr='0.1532035793115245', ps=''18''
-203.000000, 123.380952, 21.109338, 4, 224.109338, cr='0.9971888067512343', mr='0.15499493357705516', ps=''2''
