"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000171, 1, 0.000171, cr='1.0', mr='1.0', ps=''50''
-1.000000, 750.000000, 0.107279, 1, 1.107279, cr='1.0', mr='1.0', ps=''50''
-8.000000, 336.000000, 1.606430, 2, 9.606430, cr='0.02251922064322498', mr='0.7647268878136368', ps=''35''
-57.000000, 28.666667, 9.730628, 3, 66.730628, cr='0.9202966621622088', mr='0.2986629062894176', ps=''2''
