"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000162, 1, 0.000162, cr='1.0', mr='1.0', ps=''50''
-1.000000, 200.000000, 0.078640, 1, 1.078640, cr='1.0', mr='1.0', ps=''50''
-4.000000, 740.000000, 1.113748, 2, 5.113748, cr='0.11599182516115203', mr='0.6333441644342588', ps=''7''
-32.000000, 281.454545, 5.687084, 3, 37.687084, cr='0.10431772791679209', mr='0.7117124604297971', ps=''3''
-2780.000000, 80.421456, 287.616189, 4, 3067.616189, cr='0.13721325600517614', mr='0.6767164197999297', ps=''2''
